id,pps_actual_20,pps_anterior_20,asistencia_teorico_pct,asistencia_laboratorio_pct,asistencia_total_pct,autoeficacia_academica,entregas_tarea_puntual,horas_de_estudio_semana,indice_procrastinacion,alimentacion,actividad_fisica,horas_pantalla_no_academica,horas_sueno,habitos_vida,puntualidad_pago,ingresos_mensual,deuda_academica,tipo_financiamiento,costo_servicio_mensual,indice_financiero,horas_deporte,horas_cultura,horas_extracurriculares,horas_trabajo_semana,estres,apoyo_social,rendimiento,riesgo_de_desercion,bienestar_estudiantil
435,Previsto,Previsto,Excelente,Media,Alta,Excelente,Consistente,Adecuado,Minimo,Moderada,Frecuente,Moderado,Excesivo,Regular,Impuntual,Medio,Sin_deuda,Pago_Directo,Bajo,Riesgo_moderado,Frecuente,Ocasional,Media,Parcial_baja,Bajo,Excelente,Destacado,Bajo,Excelente
436,En_proceso,En_proceso,Excelente,Media,Alta,Alta,Ejemplar,Adecuado,Ocasional,Moderada,Nula,Moderado,Deficiente,Deficiente,Impuntual,Muy_Bajo,Sin_deuda,Credito,Muy_Bajo,Riesgo_moderado,Nula,Ocasional,Baja,Parcial_alta,Muy_alto,Moderado,Previsto,Medio,Critico
437,Destacado,Destacado,Media,Media,Baja,Baja,Moderado,Adecuado,Minimo,Adecuada,Nula,Alto,Excesivo,Regular,Puntual,Medio,Con_deuda,Credito,Bajo,Riesgo_moderado,Nula,Frecuente,Baja,Ninguna,Moderado,Insuficiente,En_proceso,Bajo,Critico
438,En_proceso,En_proceso,Alta,Media,Media,Alta,Moderado,Insuficiente,Frecuente,Adecuada,Constante,Bajo,Adecuado,Excelente,Puntual,Bajo,Con_deuda,Financiamiento_Familiar,Bajo,Riesgo_moderado,Constante,Nula,Media,Tiempo_completo,Alto,Moderado,En_proceso,Medio,Regular
439,Destacado,Destacado,Media,Excelente,Alta,Alta,Ejemplar,Intensivo,Ocasional,Adecuada,Nula,Alto,Adecuado,Bueno,Impuntual,Alto,Sin_deuda,Pago_Directo,Bajo,Sostenible,Nula,Frecuente,Baja,Tiempo_completo,Moderado,Moderado,Destacado,Medio,Regular
440,Previsto,Previsto,Excelente,Baja,Media,Alta,Ejemplar,Adecuado,Minimo,Inadecuada,Frecuente,Alto,Deficiente,Deficiente,Puntual,Muy_Bajo,Sin_deuda,Pago_Directo,Bajo,Estable,Frecuente,Nula,Baja,Parcial_baja,Bajo,Insuficiente,Previsto,Bajo,Critico
441,Previsto,Previsto,Excelente,Alta,Excelente,Media,Ejemplar,Adecuado,Frecuente,Moderada,Constante,Moderado,Adecuado,Bueno,Puntual,Bajo,Sin_deuda,Credito,Bajo,Sostenible,Constante,Frecuente,Alta,Parcial_baja,Bajo,Moderado,Destacado,Medio,Excelente
442,Inicio,Inicio,Excelente,Baja,Media,Baja,Critico,Insuficiente,Constante,Moderada,Baja,Bajo,Excesivo,Bueno,Puntual,Medio,Sin_deuda,Financiamiento_Familiar,Bajo,Sostenible,Ocasional,Frecuente,Media,Ninguna,Bajo,Bueno,Inicio,Medio,Excelente
443,Previsto,Previsto,Excelente,Media,Alta,Baja,Consistente,Adecuado,Frecuente,Moderada,Baja,Bajo,Excesivo,Bueno,Puntual,Bajo,Con_deuda,Credito,Muy_Bajo,Vulnerable,Ocasional,Frecuente,Media,Tiempo_completo,Moderado,Bueno,Previsto,Medio,Excelente
444,En_proceso,En_proceso,Baja,Baja,Baja,Media,Consistente,Limitado,Constante,Moderada,Frecuente,Bajo,Regular,Bueno,Impuntual,Medio,Sin_deuda,Pago_Directo,Muy_Bajo,Riesgo_moderado,Frecuente,Frecuente,Media,Parcial_alta,Alto,Moderado,En_proceso,Alto,Regular
445,Inicio,Inicio,Media,Media,Baja,Media,Critico,Insuficiente,Ocasional,Moderada,Constante,Bajo,Deficiente,Regular,Puntual,Medio,Sin_deuda,Pago_Directo,Muy_Bajo,Sostenible,Constante,Ocasional,Media,Tiempo_completo,Bajo,Moderado,Inicio,Medio,Regular
446,Inicio,Inicio,Media,Excelente,Alta,Alta,Critico,Insuficiente,Frecuente,Inadecuada,Constante,Moderado,Regular,Deficiente,Puntual,Muy_Bajo,Sin_deuda,Financiamiento_Familiar,Bajo,Riesgo_moderado,Constante,Constante,Alta,Parcial_baja,Muy_alto,Excelente,Inicio,Bajo,Regular
447,Previsto,Destacado,Media,Excelente,Alta,Media,Consistente,Intensivo,Frecuente,Inadecuada,Frecuente,Alto,Excesivo,Deficiente,Puntual,Bajo,Sin_deuda,Pago_Directo,Bajo,Estable,Frecuente,Ocasional,Media,Tiempo_completo,Alto,Moderado,Previsto,Alto,Critico
448,En_proceso,En_proceso,Excelente,Baja,Media,Baja,Moderado,Insuficiente,Constante,Inadecuada,Nula,Alto,Adecuado,Deficiente,Puntual,Bajo,Sin_deuda,Pago_Directo,Bajo,Estable,Nula,Frecuente,Baja,Tiempo_completo,Bajo,Moderado,Inicio,Alto,Critico
449,Inicio,Inicio,Media,Media,Baja,Baja,Critico,Insuficiente,Constante,Adecuada,Frecuente,Moderado,Regular,Bueno,Puntual,Bajo,Sin_deuda,Financiamiento_Familiar,Bajo,Sostenible,Frecuente,Frecuente,Media,Parcial_alta,Alto,Insuficiente,Inicio,Alto,Critico
450,Inicio,Inicio,Baja,Alta,Baja,Media,Critico,Adecuado,Frecuente,Adecuada,Baja,Bajo,Deficiente,Bueno,Puntual,Alto,Con_deuda,Beca_Total,Muy_Bajo,Sostenible,Ocasional,Nula,Baja,Tiempo_completo,Muy_alto,Moderado,Inicio,Alto,Critico
451,Destacado,Destacado,Media,Excelente,Alta,Excelente,Consistente,Intensivo,Minimo,Adecuada,Baja,Moderado,Regular,Bueno,Impuntual,Medio,Con_deuda,Financiamiento_Familiar,Bajo,Vulnerable,Ocasional,Frecuente,Media,Parcial_baja,Moderado,Bueno,Destacado,Bajo,Excelente
452,Inicio,Inicio,Excelente,Excelente,Excelente,Baja,Ejemplar,Insuficiente,Ocasional,Adecuada,Nula,Bajo,Regular,Excelente,Puntual,Medio,Sin_deuda,Financiamiento_Familiar,Bajo,Sostenible,Nula,Frecuente,Baja,Ninguna,Bajo,Insuficiente,En_proceso,Medio,Regular
453,En_proceso,En_proceso,Baja,Alta,Baja,Alta,Consistente,Adecuado,Frecuente,Inadecuada,Nula,Moderado,Excesivo,Deficiente,Impuntual,Medio,Sin_deuda,Financiamiento_Familiar,Bajo,Estable,Nula,Ocasional,Baja,Parcial_alta,Muy_alto,Bueno,En_proceso,Medio,Critico
454,Inicio,Inicio,Alta,Alta,Alta,Baja,Critico,Insuficiente,Constante,Adecuada,Constante,Alto,Adecuado,Bueno,Puntual,Bajo,Con_deuda,Credito,Bajo,Vulnerable,Constante,Nula,Media,Tiempo_completo,Bajo,Insuficiente,Inicio,Alto,Regular
455,Inicio,Inicio,Media,Excelente,Alta,Baja,Critico,Insuficiente,Constante,Adecuada,Baja,Alto,Regular,Regular,Puntual,Alto,Sin_deuda,Pago_Directo,Muy_Bajo,Sostenible,Ocasional,Nula,Baja,Parcial_alta,Bajo,Moderado,Inicio,Alto,Regular
456,Inicio,Inicio,Baja,Baja,Baja,Baja,Critico,Insuficiente,Constante,Moderada,Baja,Bajo,Adecuado,Excelente,Puntual,Medio,Sin_deuda,Beca_Parcial,Bajo,Sostenible,Ocasional,Constante,Media,Ninguna,Moderado,Excelente,Inicio,Medio,Excelente
457,Destacado,Destacado,Alta,Media,Media,Media,Consistente,Intensivo,Minimo,Moderada,Baja,Bajo,Deficiente,Regular,Puntual,Medio,Sin_deuda,Financiamiento_Familiar,Muy_Bajo,Sostenible,Ocasional,Frecuente,Media,Parcial_alta,Moderado,Moderado,Previsto,Medio,Regular
458,Previsto,Previsto,Alta,Excelente,Excelente,Alta,Critico,Insuficiente,Frecuente,Adecuada,Constante,Bajo,Excesivo,Excelente,Impuntual,Medio,Con_deuda,Financiamiento_Familiar,Bajo,Vulnerable,Constante,Nula,Media,Parcial_baja,Alto,Bueno,Previsto,Bajo,Excelente
459,Inicio,Inicio,Alta,Excelente,Excelente,Baja,Moderado,Insuficiente,Constante,Moderada,Constante,Alto,Regular,Deficiente,Impuntual,Bajo,Sin_deuda,Financiamiento_Familiar,Muy_Bajo,Riesgo_moderado,Constante,Ocasional,Media,Parcial_baja,Muy_alto,Insuficiente,Inicio,Alto,Critico
460,En_proceso,En_proceso,Excelente,Alta,Excelente,Media,Ejemplar,Limitado,Constante,Adecuada,Baja,Bajo,Adecuado,Excelente,Puntual,Medio,Sin_deuda,Financiamiento_Familiar,Bajo,Sostenible,Ocasional,Frecuente,Media,Parcial_alta,Muy_alto,Bueno,Previsto,Alto,Regular
461,Destacado,Destacado,Media,Alta,Media,Media,Moderado,Intensivo,Minimo,Inadecuada,Nula,Alto,Regular,Deficiente,Puntual,Muy_Bajo,Sin_deuda,Credito,Bajo,Sostenible,Nula,Constante,Media,Tiempo_completo,Moderado,Insuficiente,Previsto,Alto,Critico
462,En_proceso,Previsto,Baja,Media,Baja,Excelente,Critico,Limitado,Ocasional,Inadecuada,Baja,Alto,Adecuado,Deficiente,Impuntual,Bajo,Sin_deuda,Beca_Parcial,Bajo,Estable,Ocasional,Nula,Baja,Ninguna,Bajo,Excelente,En_proceso,Bajo,Regular
463,En_proceso,En_proceso,Excelente,Alta,Excelente,Alta,Moderado,Limitado,Ocasional,Moderada,Constante,Bajo,Adecuado,Excelente,Puntual,Bajo,Con_deuda,Financiamiento_Familiar,Bajo,Vulnerable,Constante,Nula,Media,Parcial_baja,Alto,Insuficiente,Previsto,Bajo,Regular
464,En_proceso,En_proceso,Media,Alta,Media,Media,Critico,Insuficiente,Constante,Moderada,Frecuente,Alto,Adecuado,Regular,Puntual,Alto,Sin_deuda,Financiamiento_Familiar,Muy_Bajo,Sostenible,Frecuente,Constante,Alta,Parcial_baja,Moderado,Excelente,Inicio,Medio,Excelente
465,En_proceso,En_proceso,Alta,Media,Media,Media,Moderado,Limitado,Ocasional,Adecuada,Frecuente,Bajo,Regular,Excelente,Impuntual,Medio,Con_deuda,Beca_Parcial,Muy_Bajo,Vulnerable,Frecuente,Nula,Baja,Ninguna,Alto,Moderado,En_proceso,Bajo,Regular
466,En_proceso,En_proceso,Excelente,Alta,Excelente,Media,Moderado,Adecuado,Frecuente,Adecuada,Frecuente,Alto,Regular,Regular,Puntual,Medio,Con_deuda,Pago_Directo,Bajo,Riesgo_moderado,Frecuente,Nula,Baja,Tiempo_completo,Alto,Bueno,Previsto,Medio,Critico
467,En_proceso,En_proceso,Media,Excelente,Alta,Alta,Critico,Adecuado,Constante,Moderada,Baja,Moderado,Deficiente,Deficiente,Impuntual,Medio,Sin_deuda,Financiamiento_Familiar,Bajo,Riesgo_moderado,Ocasional,Constante,Media,Tiempo_completo,Muy_alto,Moderado,En_proceso,Alto,Critico
468,En_proceso,Inicio,Excelente,Baja,Media,Alta,Moderado,Limitado,Constante,Inadecuada,Constante,Bajo,Adecuado,Bueno,Puntual,Bajo,Sin_deuda,Financiamiento_Familiar,Bajo,Estable,Constante,Frecuente,Alta,Parcial_baja,Alto,Excelente,En_proceso,Medio,Excelente
469,Inicio,Inicio,Baja,Media,Baja,Baja,Consistente,Limitado,Frecuente,Adecuada,Frecuente,Alto,Deficiente,Deficiente,Impuntual,Alto,Sin_deuda,Pago_Directo,Bajo,Sostenible,Frecuente,Ocasional,Media,Tiempo_completo,Muy_alto,Insuficiente,Inicio,Alto,Critico
470,Inicio,Inicio,Media,Media,Baja,Baja,Critico,Insuficiente,Constante,Moderada,Nula,Bajo,Adecuado,Excelente,Puntual,Bajo,Con_deuda,Beca_Parcial,Muy_Bajo,Riesgo_moderado,Nula,Nula,Baja,Tiempo_completo,Bajo,Insuficiente,Inicio,Alto,Regular
471,Previsto,Previsto,Baja,Alta,Baja,Alta,Moderado,Limitado,Ocasional,Inadecuada,Nula,Alto,Excesivo,Deficiente,Puntual,Bajo,Sin_deuda,Beca_Total,Muy_Bajo,Sostenible,Nula,Nula,Baja,Tiempo_completo,Bajo,Bueno,En_proceso,Medio,Regular
472,En_proceso,En_proceso,Excelente,Media,Alta,Baja,Consistente,Insuficiente,Ocasional,Moderada,Frecuente,Moderado,Excesivo,Regular,Puntual,Muy_Bajo,Sin_deuda,Pago_Directo,Bajo,Estable,Frecuente,Ocasional,Media,Ninguna,Moderado,Insuficiente,En_proceso,Medio,Critico
473,Destacado,Destacado,Baja,Alta,Baja,Alta,Ejemplar,Intensivo,Minimo,Adecuada,Constante,Alto,Regular,Regular,Puntual,Medio,Sin_deuda,Financiamiento_Familiar,Muy_Bajo,Sostenible,Constante,Constante,Alta,Tiempo_completo,Bajo,Insuficiente,Destacado,Medio,Regular
474,Destacado,Destacado,Excelente,Excelente,Excelente,Excelente,Consistente,Intensivo,Minimo,Adecuada,Baja,Alto,Regular,Regular,Puntual,Medio,Sin_deuda,Financiamiento_Familiar,Bajo,Sostenible,Ocasional,Ocasional,Baja,Parcial_baja,Muy_alto,Excelente,Destacado,Bajo,Critico
475,Previsto,Destacado,Excelente,Media,Alta,Alta,Moderado,Intensivo,Frecuente,Moderada,Constante,Alto,Deficiente,Deficiente,Puntual,Bajo,Sin_deuda,Pago_Directo,Bajo,Estable,Constante,Frecuente,Alta,Parcial_baja,Alto,Excelente,Previsto,Bajo,Regular
476,Destacado,Destacado,Alta,Excelente,Excelente,Excelente,Ejemplar,Intensivo,Minimo,Inadecuada,Constante,Alto,Adecuado,Deficiente,Puntual,Muy_Bajo,Sin_deuda,Pago_Directo,Muy_Bajo,Estable,Constante,Constante,Alta,Ninguna,Alto,Moderado,Destacado,Bajo,Critico
477,Destacado,Previsto,Alta,Excelente,Excelente,Alta,Moderado,Adecuado,Minimo,Adecuada,Baja,Bajo,Excesivo,Excelente,Impuntual,Medio,Con_deuda,Pago_Directo,Bajo,Vulnerable,Ocasional,Ocasional,Baja,Parcial_baja,Bajo,Excelente,Destacado,Bajo,Excelente
478,En_proceso,En_proceso,Media,Baja,Baja,Excelente,Moderado,Adecuado,Constante,Adecuada,Nula,Moderado,Deficiente,Regular,Puntual,Muy_Bajo,Con_deuda,Financiamiento_Familiar,Bajo,Vulnerable,Nula,Nula,Baja,Ninguna,Muy_alto,Bueno,En_proceso,Bajo,Critico
479,En_proceso,En_proceso,Media,Baja,Baja,Alta,Consistente,Limitado,Minimo,Moderada,Nula,Alto,Regular,Deficiente,Puntual,Medio,Con_deuda,Financiamiento_Familiar,Bajo,Riesgo_moderado,Nula,Frecuente,Baja,Parcial_baja,Alto,Moderado,En_proceso,Bajo,Critico
480,Previsto,Previsto,Media,Excelente,Alta,Media,Moderado,Adecuado,Frecuente,Inadecuada,Frecuente,Moderado,Excesivo,Deficiente,Puntual,Alto,Sin_deuda,Financiamiento_Familiar,Medio,Sostenible,Frecuente,Constante,Alta,Parcial_baja,Bajo,Bueno,Previsto,Medio,Excelente
481,Previsto,Previsto,Alta,Excelente,Excelente,Alta,Moderado,Limitado,Ocasional,Adecuada,Nula,Alto,Excesivo,Regular,Puntual,Bajo,Sin_deuda,Beca_Parcial,Muy_Bajo,Estable,Nula,Constante,Media,Tiempo_completo,Muy_alto,Bueno,Previsto,Medio,Critico
482,Previsto,En_proceso,Excelente,Baja,Media,Excelente,Consistente,Adecuado,Minimo,Inadecuada,Baja,Bajo,Deficiente,Deficiente,Puntual,Muy_Bajo,Sin_deuda,Financiamiento_Familiar,Bajo,Estable,Ocasional,Nula,Baja,Tiempo_completo,Muy_alto,Excelente,Previsto,Bajo,Critico
483,En_proceso,Previsto,Excelente,Baja,Media,Alta,Ejemplar,Intensivo,Frecuente,Inadecuada,Baja,Bajo,Adecuado,Bueno,Puntual,Medio,Con_deuda,Credito,Bajo,Riesgo_moderado,Ocasional,Frecuente,Media,Parcial_baja,Alto,Moderado,Previsto,Medio,Regular
484,Inicio,Inicio,Excelente,Baja,Media,Alta,Moderado,Limitado,Ocasional,Moderada,Frecuente,Moderado,Deficiente,Deficiente,Impuntual,Medio,Con_deuda,Pago_Directo,Bajo,Vulnerable,Frecuente,Frecuente,Media,Tiempo_completo,Moderado,Bueno,En_proceso,Bajo,Regular
485,Inicio,Inicio,Excelente,Excelente,Excelente,Baja,Moderado,Limitado,Frecuente,Inadecuada,Nula,Bajo,Deficiente,Deficiente,Puntual,Bajo,Con_deuda,Financiamiento_Familiar,Bajo,Riesgo_moderado,Nula,Constante,Media,Tiempo_completo,Moderado,Insuficiente,En_proceso,Alto,Critico
486,Destacado,Destacado,Media,Baja,Baja,Alta,Consistente,Intensivo,Minimo,Moderada,Baja,Moderado,Excesivo,Regular,Puntual,Alto,Con_deuda,Financiamiento_Familiar,Muy_Bajo,Sostenible,Ocasional,Nula,Baja,Tiempo_completo,Muy_alto,Insuficiente,Previsto,Alto,Critico
487,En_proceso,Previsto,Alta,Alta,Alta,Baja,Critico,Insuficiente,Ocasional,Inadecuada,Baja,Alto,Excesivo,Deficiente,Impuntual,Muy_Bajo,Sin_deuda,Credito,Bajo,Vulnerable,Ocasional,Frecuente,Media,Ninguna,Muy_alto,Insuficiente,Inicio,Medio,Critico
488,Destacado,Previsto,Excelente,Excelente,Excelente,Excelente,Consistente,Adecuado,Minimo,Adecuada,Frecuente,Bajo,Excesivo,Excelente,Impuntual,Bajo,Sin_deuda,Beca_Total,Muy_Bajo,Riesgo_moderado,Frecuente,Constante,Alta,Parcial_alta,Bajo,Excelente,Destacado,Bajo,Excelente
489,Destacado,Destacado,Media,Baja,Baja,Excelente,Consistente,Intensivo,Minimo,Inadecuada,Constante,Moderado,Deficiente,Deficiente,Puntual,Medio,Sin_deuda,Beca_Total,Bajo,Sostenible,Constante,Ocasional,Media,Tiempo_completo,Muy_alto,Excelente,Destacado,Medio,Critico
490,Destacado,Destacado,Excelente,Alta,Excelente,Excelente,Moderado,Adecuado,Minimo,Inadecuada,Nula,Bajo,Excesivo,Regular,Impuntual,Medio,Sin_deuda,Financiamiento_Familiar,Bajo,Estable,Nula,Frecuente,Baja,Parcial_alta,Bajo,Excelente,Destacado,Bajo,Excelente
491,En_proceso,En_proceso,Media,Media,Baja,Media,Critico,Adecuado,Frecuente,Inadecuada,Constante,Bajo,Regular,Regular,Puntual,Muy_Bajo,Sin_deuda,Beca_Parcial,Bajo,Estable,Constante,Nula,Media,Parcial_baja,Bajo,Bueno,Inicio,Bajo,Excelente
492,Inicio,Inicio,Alta,Excelente,Excelente,Alta,Moderado,Limitado,Frecuente,Adecuada,Frecuente,Moderado,Regular,Bueno,Impuntual,Medio,Sin_deuda,Financiamiento_Familiar,Bajo,Riesgo_moderado,Frecuente,Ocasional,Media,Parcial_baja,Bajo,Moderado,En_proceso,Bajo,Excelente
493,Previsto,Previsto,Alta,Media,Media,Media,Consistente,Limitado,Ocasional,Adecuada,Frecuente,Bajo,Adecuado,Excelente,Puntual,Bajo,Con_deuda,Pago_Directo,Bajo,Vulnerable,Frecuente,Ocasional,Media,Parcial_alta,Muy_alto,Insuficiente,Previsto,Medio,Critico
494,Destacado,Destacado,Excelente,Alta,Excelente,Alta,Consistente,Intensivo,Minimo,Inadecuada,Frecuente,Bajo,Deficiente,Deficiente,Puntual,Bajo,Sin_deuda,Pago_Directo,Bajo,Estable,Frecuente,Constante,Alta,Parcial_alta,Muy_alto,Moderado,Destacado,Medio,Critico
495,En_proceso,Inicio,Baja,Alta,Baja,Media,Moderado,Adecuado,Constante,Adecuada,Baja,Moderado,Excesivo,Bueno,Impuntual,Muy_Bajo,Sin_deuda,Financiamiento_Familiar,Muy_Bajo,Riesgo_moderado,Ocasional,Ocasional,Baja,Ninguna,Bajo,Moderado,En_proceso,Bajo,Regular
496,En_proceso,Inicio,Excelente,Baja,Media,Media,Critico,Adecuado,Constante,Moderada,Nula,Moderado,Adecuado,Bueno,Puntual,Medio,Sin_deuda,Credito,Muy_Bajo,Sostenible,Nula,Ocasional,Baja,Parcial_baja,Alto,Excelente,En_proceso,Medio,Regular
497,Inicio,Inicio,Alta,Baja,Baja,Baja,Critico,Insuficiente,Constante,Adecuada,Frecuente,Alto,Deficiente,Deficiente,Puntual,Muy_Bajo,Con_deuda,Pago_Directo,Bajo,Vulnerable,Frecuente,Frecuente,Media,Tiempo_completo,Muy_alto,Bueno,Inicio,Alto,Critico
498,Inicio,Inicio,Media,Media,Baja,Baja,Critico,Insuficiente,Constante,Moderada,Frecuente,Bajo,Deficiente,Regular,Puntual,Bajo,Con_deuda,Pago_Directo,Bajo,Riesgo_moderado,Frecuente,Nula,Baja,Tiempo_completo,Moderado,Insuficiente,Inicio,Alto,Critico
499,Destacado,Destacado,Excelente,Media,Alta,Media,Ejemplar,Intensivo,Minimo,Adecuada,Frecuente,Bajo,Deficiente,Bueno,Puntual,Bajo,Con_deuda,Beca_Parcial,Bajo,Vulnerable,Frecuente,Frecuente,Media,Ninguna,Alto,Insuficiente,Destacado,Bajo,Critico
500,Previsto,En_proceso,Alta,Excelente,Excelente,Baja,Ejemplar,Limitado,Ocasional,Inadecuada,Baja,Alto,Deficiente,Deficiente,Puntual,Medio,Sin_deuda,Pago_Directo,Bajo,Sostenible,Ocasional,Frecuente,Media,Tiempo_completo,Moderado,Insuficiente,Previsto,Alto,Critico
