id,pps_actual_20,pps_anterior_20,asistencia_teorico_pct,asistencia_laboratorio_pct,asistencia_total_pct,autoeficacia_academica,entregas_tarea_puntual,horas_de_estudio_semana,indice_procrastinacion,alimentacion,actividad_fisica,horas_pantalla_no_academica,horas_sueno,habitos_vida,puntualidad_pago,ingresos_mensual,deuda_academica,tipo_financiamiento,costo_servicio_mensual,indice_financiero,horas_deporte,horas_cultura,horas_extracurriculares,horas_trabajo_semana,estres,apoyo_social,rendimiento,riesgo_de_desercion,bienestar_estudiantil
1325,Inicio,En_proceso,Alta,Baja,Baja,Alta,Consistente,Insuficiente,Ocasional,Moderada,Frecuente,Bajo,Deficiente,Regular,Puntual,Medio,Con_deuda,Pago_Directo,Bajo,Vulnerable,Frecuente,Nula,Baja,Ninguna,Bajo,Excelente,En_proceso,Bajo,Excelente
1326,Destacado,Destacado,Media,Excelente,Alta,Excelente,Ejemplar,Intensivo,Frecuente,Moderada,Frecuente,Alto,Regular,Deficiente,Puntual,Bajo,Sin_deuda,Financiamiento_Familiar,Bajo,Estable,Frecuente,Nula,Baja,Parcial_baja,Muy_alto,Bueno,Destacado,Medio,Critico
1327,Destacado,Destacado,Baja,Media,Baja,Excelente,Ejemplar,Intensivo,Minimo,Adecuada,Constante,Alto,Excesivo,Regular,Impuntual,Bajo,Con_deuda,Credito,Muy_Bajo,Vulnerable,Constante,Constante,Alta,Parcial_alta,Muy_alto,Insuficiente,Destacado,Bajo,Critico
1328,En_proceso,En_proceso,Media,Media,Baja,Media,Consistente,Insuficiente,Frecuente,Moderada,Nula,Alto,Excesivo,Deficiente,Puntual,Medio,Con_deuda,Beca_Total,Bajo,Vulnerable,Nula,Nula,Baja,Parcial_baja,Moderado,Moderado,En_proceso,Bajo,Critico
1329,Previsto,Previsto,Media,Baja,Baja,Baja,Moderado,Limitado,Frecuente,Inadecuada,Baja,Alto,Excesivo,Deficiente,Puntual,Muy_Bajo,Sin_deuda,Financiamiento_Familiar,Bajo,Sostenible,Ocasional,Frecuente,Media,Tiempo_completo,Muy_alto,Moderado,En_proceso,Alto,Critico
1330,En_proceso,En_proceso,Excelente,Excelente,Excelente,Alta,Moderado,Limitado,Constante,Adecuada,Constante,Moderado,Deficiente,Regular,Impuntual,Muy_Bajo,Sin_deuda,Beca_Parcial,Muy_Bajo,Riesgo_moderado,Constante,Nula,Media,Parcial_alta,Alto,Excelente,Previsto,Medio,Regular
1331,En_proceso,En_proceso,Alta,Excelente,Excelente,Media,Critico,Limitado,Constante,Inadecuada,Baja,Bajo,Regular,Regular,Puntual,Bajo,Sin_deuda,Pago_Directo,Muy_Bajo,Sostenible,Ocasional,Frecuente,Media,Ninguna,Moderado,Excelente,En_proceso,Medio,Excelente
1332,Previsto,Destacado,Media,Excelente,Alta,Excelente,Consistente,Intensivo,Frecuente,Moderada,Constante,Moderado,Deficiente,Deficiente,Puntual,Bajo,Con_deuda,Pago_Directo,Bajo,Vulnerable,Constante,Ocasional,Media,Parcial_baja,Bajo,Moderado,Destacado,Bajo,Regular
1333,Destacado,Previsto,Alta,Baja,Baja,Alta,Ejemplar,Adecuado,Minimo,Moderada,Constante,Alto,Adecuado,Regular,Puntual,Bajo,Con_deuda,Financiamiento_Familiar,Muy_Bajo,Riesgo_moderado,Constante,Ocasional,Media,Tiempo_completo,Moderado,Moderado,Previsto,Bajo,Regular
1334,Destacado,Destacado,Baja,Alta,Baja,Alta,Consistente,Intensivo,Frecuente,Adecuada,Constante,Bajo,Excesivo,Excelente,Puntual,Muy_Bajo,Con_deuda,Beca_Parcial,Bajo,Vulnerable,Constante,Constante,Alta,Parcial_alta,Muy_alto,Moderado,Previsto,Medio,Regular
1335,Previsto,Previsto,Baja,Baja,Baja,Excelente,Consistente,Intensivo,Ocasional,Adecuada,Baja,Alto,Excesivo,Regular,Puntual,Bajo,Sin_deuda,Pago_Directo,Muy_Bajo,Estable,Ocasional,Nula,Baja,Tiempo_completo,Alto,Bueno,Previsto,Medio,Critico
1336,Previsto,Previsto,Alta,Baja,Baja,Baja,Moderado,Intensivo,Frecuente,Adecuada,Nula,Alto,Excesivo,Regular,Puntual,Medio,Sin_deuda,Credito,Bajo,Estable,Nula,Frecuente,Baja,Tiempo_completo,Alto,Moderado,En_proceso,Alto,Critico
1337,En_proceso,Inicio,Media,Media,Baja,Excelente,Ejemplar,Adecuado,Frecuente,Adecuada,Nula,Moderado,Deficiente,Regular,Puntual,Medio,Sin_deuda,Credito,Bajo,Sostenible,Nula,Constante,Media,Ninguna,Moderado,Excelente,Previsto,Bajo,Excelente
1338,Previsto,Previsto,Baja,Alta,Baja,Media,Ejemplar,Intensivo,Frecuente,Inadecuada,Frecuente,Alto,Deficiente,Deficiente,Puntual,Muy_Bajo,Sin_deuda,Financiamiento_Familiar,Bajo,Estable,Frecuente,Frecuente,Media,Ninguna,Bajo,Moderado,Previsto,Bajo,Regular
1339,Destacado,Destacado,Alta,Baja,Baja,Alta,Consistente,Adecuado,Minimo,Adecuada,Baja,Moderado,Excesivo,Bueno,Puntual,Bajo,Sin_deuda,Pago_Directo,Bajo,Sostenible,Ocasional,Constante,Media,Parcial_alta,Alto,Excelente,Previsto,Bajo,Excelente
1340,En_proceso,Previsto,Alta,Alta,Alta,Baja,Critico,Insuficiente,Constante,Moderada,Baja,Alto,Excesivo,Deficiente,Puntual,Medio,Sin_deuda,Credito,Muy_Bajo,Sostenible,Ocasional,Nula,Baja,Ninguna,Moderado,Insuficiente,Inicio,Alto,Critico
1341,En_proceso,En_proceso,Excelente,Excelente,Excelente,Media,Consistente,Adecuado,Constante,Inadecuada,Nula,Bajo,Regular,Regular,Puntual,Bajo,Con_deuda,Pago_Directo,Bajo,Riesgo_moderado,Nula,Constante,Media,Parcial_alta,Alto,Insuficiente,Previsto,Alto,Critico
1342,Previsto,Previsto,Media,Baja,Baja,Alta,Consistente,Adecuado,Minimo,Inadecuada,Frecuente,Moderado,Regular,Deficiente,Puntual,Alto,Con_deuda,Beca_Total,Bajo,Estable,Frecuente,Frecuente,Media,Tiempo_completo,Moderado,Bueno,Previsto,Bajo,Regular
1343,Destacado,Destacado,Media,Media,Baja,Excelente,Ejemplar,Intensivo,Ocasional,Adecuada,Frecuente,Moderado,Adecuado,Excelente,Puntual,Alto,Sin_deuda,Beca_Parcial,Medio,Sostenible,Frecuente,Nula,Baja,Parcial_alta,Alto,Excelente,Destacado,Bajo,Excelente
1344,Previsto,En_proceso,Alta,Media,Media,Baja,Consistente,Adecuado,Constante,Adecuada,Baja,Alto,Adecuado,Bueno,Puntual,Muy_Bajo,Con_deuda,Financiamiento_Familiar,Muy_Bajo,Vulnerable,Ocasional,Ocasional,Baja,Parcial_baja,Muy_alto,Moderado,En_proceso,Alto,Critico
1345,Inicio,Inicio,Baja,Excelente,Media,Baja,Critico,Insuficiente,Frecuente,Adecuada,Nula,Alto,Deficiente,Deficiente,Impuntual,Bajo,Con_deuda,Beca_Parcial,Bajo,Vulnerable,Nula,Constante,Media,Parcial_alta,Muy_alto,Excelente,Inicio,Medio,Critico
1346,En_proceso,En_proceso,Baja,Excelente,Media,Baja,Consistente,Limitado,Frecuente,Adecuada,Constante,Moderado,Regular,Bueno,Puntual,Muy_Bajo,Sin_deuda,Credito,Bajo,Estable,Constante,Nula,Media,Ninguna,Bajo,Moderado,En_proceso,Medio,Excelente
1347,Destacado,Destacado,Media,Excelente,Alta,Excelente,Ejemplar,Intensivo,Ocasional,Inadecuada,Baja,Bajo,Adecuado,Bueno,Puntual,Muy_Bajo,Sin_deuda,Beca_Parcial,Bajo,Estable,Ocasional,Frecuente,Media,Parcial_alta,Muy_alto,Excelente,Destacado,Bajo,Regular
1348,Destacado,Destacado,Media,Alta,Media,Excelente,Moderado,Intensivo,Minimo,Inadecuada,Nula,Moderado,Deficiente,Deficiente,Puntual,Alto,Con_deuda,Credito,Bajo,Sostenible,Nula,Nula,Baja,Parcial_alta,Moderado,Moderado,Destacado,Bajo,Critico
1349,Destacado,Destacado,Media,Alta,Media,Excelente,Moderado,Adecuado,Ocasional,Moderada,Nula,Bajo,Excesivo,Bueno,Puntual,Alto,Con_deuda,Credito,Bajo,Sostenible,Nula,Constante,Media,Parcial_alta,Moderado,Bueno,Previsto,Bajo,Excelente
1350,Inicio,Inicio,Alta,Media,Media,Media,Moderado,Insuficiente,Frecuente,Inadecuada,Nula,Alto,Regular,Deficiente,Impuntual,Muy_Bajo,Con_deuda,Pago_Directo,Bajo,Vulnerable,Nula,Frecuente,Baja,Parcial_baja,Bajo,Insuficiente,Inicio,Bajo,Critico
1351,Inicio,Inicio,Alta,Media,Media,Baja,Critico,Insuficiente,Constante,Adecuada,Baja,Alto,Adecuado,Bueno,Puntual,Bajo,Sin_deuda,Pago_Directo,Muy_Bajo,Estable,Ocasional,Nula,Baja,Tiempo_completo,Moderado,Insuficiente,Inicio,Alto,Critico
1352,En_proceso,En_proceso,Excelente,Alta,Excelente,Alta,Moderado,Limitado,Ocasional,Inadecuada,Frecuente,Alto,Adecuado,Deficiente,Puntual,Bajo,Sin_deuda,Pago_Directo,Bajo,Estable,Frecuente,Nula,Baja,Parcial_alta,Muy_alto,Moderado,Previsto,Alto,Critico
1353,Destacado,Destacado,Alta,Excelente,Excelente,Alta,Ejemplar,Intensivo,Minimo,Moderada,Constante,Moderado,Regular,Regular,Puntual,Bajo,Sin_deuda,Pago_Directo,Bajo,Sostenible,Constante,Constante,Alta,Ninguna,Muy_alto,Moderado,Destacado,Medio,Critico
1354,Destacado,Destacado,Media,Alta,Media,Excelente,Ejemplar,Intensivo,Frecuente,Inadecuada,Baja,Bajo,Deficiente,Deficiente,Puntual,Medio,Con_deuda,Financiamiento_Familiar,Bajo,Riesgo_moderado,Ocasional,Nula,Baja,Tiempo_completo,Bajo,Excelente,Destacado,Bajo,Regular
1355,Previsto,Previsto,Baja,Excelente,Media,Alta,Consistente,Intensivo,Ocasional,Inadecuada,Constante,Moderado,Adecuado,Regular,Impuntual,Alto,Con_deuda,Financiamiento_Familiar,Bajo,Estable,Constante,Ocasional,Media,Tiempo_completo,Moderado,Bueno,Previsto,Medio,Regular
1356,Previsto,Previsto,Alta,Baja,Baja,Media,Ejemplar,Adecuado,Minimo,Moderada,Constante,Moderado,Deficiente,Deficiente,Puntual,Muy_Bajo,Con_deuda,Pago_Directo,Muy_Bajo,Vulnerable,Constante,Frecuente,Alta,Parcial_alta,Bajo,Moderado,Previsto,Bajo,Regular
1357,Destacado,Destacado,Baja,Media,Baja,Excelente,Ejemplar,Intensivo,Ocasional,Moderada,Baja,Bajo,Regular,Bueno,Puntual,Muy_Bajo,Sin_deuda,Credito,Bajo,Sostenible,Ocasional,Nula,Baja,Parcial_baja,Bajo,Excelente,Destacado,Bajo,Excelente
1358,En_proceso,En_proceso,Media,Baja,Baja,Baja,Critico,Limitado,Constante,Inadecuada,Baja,Moderado,Deficiente,Deficiente,Impuntual,Muy_Bajo,Sin_deuda,Credito,Bajo,Riesgo_moderado,Ocasional,Nula,Baja,Tiempo_completo,Muy_alto,Excelente,Inicio,Alto,Critico
1359,Inicio,Inicio,Excelente,Media,Alta,Baja,Moderado,Insuficiente,Constante,Moderada,Baja,Moderado,Deficiente,Deficiente,Puntual,Bajo,Con_deuda,Pago_Directo,Muy_Bajo,Vulnerable,Ocasional,Constante,Media,Tiempo_completo,Moderado,Excelente,Inicio,Medio,Regular
1360,Destacado,Destacado,Baja,Excelente,Media,Excelente,Ejemplar,Intensivo,Minimo,Moderada,Constante,Alto,Excesivo,Deficiente,Puntual,Bajo,Sin_deuda,Credito,Muy_Bajo,Estable,Constante,Ocasional,Media,Parcial_alta,Bajo,Bueno,Destacado,Bajo,Regular
1361,En_proceso,En_proceso,Alta,Excelente,Excelente,Baja,Consistente,Insuficiente,Ocasional,Inadecuada,Nula,Moderado,Adecuado,Regular,Puntual,Bajo,Sin_deuda,Pago_Directo,Bajo,Sostenible,Nula,Nula,Baja,Parcial_alta,Moderado,Moderado,En_proceso,Alto,Critico
1362,En_proceso,Previsto,Baja,Baja,Baja,Alta,Consistente,Adecuado,Minimo,Moderada,Baja,Bajo,Deficiente,Regular,Puntual,Bajo,Sin_deuda,Financiamiento_Familiar,Bajo,Estable,Ocasional,Frecuente,Media,Parcial_baja,Bajo,Moderado,En_proceso,Bajo,Regular
1363,En_proceso,En_proceso,Media,Excelente,Alta,Alta,Moderado,Adecuado,Frecuente,Inadecuada,Constante,Bajo,Excesivo,Regular,Puntual,Medio,Sin_deuda,Credito,Muy_Bajo,Sostenible,Constante,Constante,Alta,Ninguna,Bajo,Insuficiente,Previsto,Medio,Regular
1364,Inicio,Inicio,Excelente,Excelente,Excelente,Baja,Critico,Insuficiente,Constante,Inadecuada,Frecuente,Bajo,Deficiente,Deficiente,Puntual,Bajo,Sin_deuda,Pago_Directo,Muy_Bajo,Sostenible,Frecuente,Constante,Alta,Parcial_baja,Muy_alto,Bueno,Inicio,Alto,Critico
1365,Inicio,Inicio,Excelente,Excelente,Excelente,Media,Moderado,Insuficiente,Constante,Adecuada,Baja,Alto,Deficiente,Deficiente,Impuntual,Bajo,Con_deuda,Credito,Bajo,Vulnerable,Ocasional,Frecuente,Media,Parcial_baja,Moderado,Bueno,En_proceso,Bajo,Regular
1366,Inicio,Inicio,Excelente,Media,Alta,Baja,Critico,Limitado,Constante,Moderada,Frecuente,Alto,Deficiente,Deficiente,Impuntual,Medio,Sin_deuda,Pago_Directo,Bajo,Estable,Frecuente,Ocasional,Media,Parcial_alta,Moderado,Bueno,Inicio,Alto,Regular
1367,Destacado,Destacado,Alta,Media,Media,Excelente,Ejemplar,Intensivo,Minimo,Moderada,Frecuente,Bajo,Adecuado,Excelente,Puntual,Medio,Sin_deuda,Pago_Directo,Bajo,Sostenible,Frecuente,Constante,Alta,Ninguna,Moderado,Bueno,Destacado,Bajo,Excelente
1368,Inicio,Inicio,Media,Baja,Baja,Baja,Critico,Insuficiente,Frecuente,Adecuada,Frecuente,Bajo,Adecuado,Excelente,Puntual,Muy_Bajo,Sin_deuda,Financiamiento_Familiar,Bajo,Estable,Frecuente,Constante,Alta,Tiempo_completo,Bajo,Insuficiente,Inicio,Alto,Excelente
1369,En_proceso,Inicio,Media,Media,Baja,Baja,Critico,Limitado,Constante,Adecuada,Baja,Bajo,Deficiente,Bueno,Impuntual,Bajo,Sin_deuda,Beca_Parcial,Muy_Bajo,Riesgo_moderado,Ocasional,Frecuente,Media,Parcial_alta,Bajo,Bueno,Inicio,Medio,Excelente
1370,En_proceso,En_proceso,Baja,Baja,Baja,Excelente,Consistente,Adecuado,Frecuente,Inadecuada,Frecuente,Alto,Deficiente,Deficiente,Impuntual,Medio,Sin_deuda,Credito,Muy_Bajo,Riesgo_moderado,Frecuente,Constante,Alta,Parcial_baja,Muy_alto,Moderado,Previsto,Medio,Critico
1371,Inicio,Inicio,Baja,Excelente,Media,Baja,Ejemplar,Insuficiente,Ocasional,Inadecuada,Baja,Alto,Adecuado,Deficiente,Puntual,Muy_Bajo,Con_deuda,Financiamiento_Familiar,Bajo,Vulnerable,Ocasional,Frecuente,Media,Parcial_baja,Moderado,Bueno,En_proceso,Bajo,Regular
1372,Inicio,Inicio,Baja,Alta,Baja,Baja,Critico,Insuficiente,Constante,Moderada,Constante,Bajo,Adecuado,Excelente,Puntual,Bajo,Con_deuda,Pago_Directo,Bajo,Riesgo_moderado,Constante,Constante,Alta,Parcial_alta,Muy_alto,Moderado,Inicio,Alto,Regular
1373,En_proceso,Previsto,Media,Baja,Baja,Baja,Consistente,Limitado,Frecuente,Adecuada,Nula,Alto,Excesivo,Regular,Puntual,Bajo,Con_deuda,Beca_Parcial,Bajo,Riesgo_moderado,Nula,Constante,Media,Parcial_baja,Moderado,Insuficiente,Inicio,Alto,Critico
1374,En_proceso,En_proceso,Baja,Excelente,Media,Excelente,Ejemplar,Limitado,Ocasional,Moderada,Nula,Alto,Regular,Deficiente,Puntual,Muy_Bajo,Sin_deuda,Beca_Parcial,Bajo,Sostenible,Nula,Frecuente,Baja,Parcial_baja,Moderado,Excelente,Previsto,Bajo,Regular
1375,Destacado,Destacado,Excelente,Baja,Media,Media,Consistente,Adecuado,Minimo,Adecuada,Baja,Moderado,Adecuado,Excelente,Impuntual,Muy_Bajo,Sin_deuda,Beca_Total,Bajo,Vulnerable,Ocasional,Constante,Media,Parcial_alta,Bajo,Insuficiente,Previsto,Bajo,Excelente
1376,Destacado,Destacado,Alta,Excelente,Excelente,Excelente,Ejemplar,Intensivo,Minimo,Moderada,Constante,Alto,Adecuado,Regular,Puntual,Bajo,Sin_deuda,Financiamiento_Familiar,Muy_Bajo,Estable,Constante,Ocasional,Media,Parcial_alta,Muy_alto,Bueno,Destacado,Bajo,Critico
1377,Inicio,Inicio,Baja,Baja,Baja,Alta,Critico,Insuficiente,Frecuente,Adecuada,Frecuente,Alto,Adecuado,Bueno,Impuntual,Medio,Sin_deuda,Pago_Directo,Bajo,Estable,Frecuente,Frecuente,Media,Parcial_alta,Moderado,Excelente,Inicio,Bajo,Excelente
1378,Destacado,Previsto,Media,Alta,Media,Alta,Ejemplar,Intensivo,Minimo,Adecuada,Baja,Alto,Regular,Regular,Puntual,Medio,Sin_deuda,Beca_Total,Muy_Bajo,Sostenible,Ocasional,Nula,Baja,Parcial_alta,Moderado,Insuficiente,Destacado,Medio,Critico
1379,En_proceso,En_proceso,Media,Alta,Media,Alta,Moderado,Limitado,Frecuente,Inadecuada,Constante,Bajo,Deficiente,Deficiente,Puntual,Alto,Con_deuda,Credito,Muy_Bajo,Sostenible,Constante,Constante,Alta,Tiempo_completo,Bajo,Moderado,En_proceso,Alto,Regular
1380,Destacado,Destacado,Excelente,Excelente,Excelente,Alta,Ejemplar,Adecuado,Minimo,Moderada,Constante,Alto,Adecuado,Regular,Puntual,Muy_Bajo,Sin_deuda,Financiamiento_Familiar,Bajo,Estable,Constante,Nula,Media,Ninguna,Bajo,Moderado,Destacado,Bajo,Regular
1381,Destacado,Destacado,Baja,Alta,Baja,Excelente,Ejemplar,Intensivo,Minimo,Moderada,Baja,Bajo,Excesivo,Bueno,Puntual,Muy_Bajo,Sin_deuda,Pago_Directo,Bajo,Sostenible,Ocasional,Constante,Media,Tiempo_completo,Muy_alto,Insuficiente,Destacado,Alto,Critico
1382,En_proceso,En_proceso,Media,Media,Baja,Excelente,Consistente,Adecuado,Ocasional,Moderada,Frecuente,Alto,Deficiente,Deficiente,Impuntual,Medio,Con_deuda,Pago_Directo,Bajo,Vulnerable,Frecuente,Nula,Baja,Parcial_baja,Bajo,Moderado,Previsto,Bajo,Critico
1383,Inicio,Inicio,Alta,Media,Media,Baja,Critico,Insuficiente,Constante,Adecuada,Constante,Bajo,Regular,Excelente,Puntual,Bajo,Con_deuda,Pago_Directo,Bajo,Vulnerable,Constante,Frecuente,Alta,Parcial_alta,Bajo,Moderado,Inicio,Medio,Excelente
1384,Inicio,Inicio,Media,Excelente,Alta,Baja,Moderado,Insuficiente,Constante,Inadecuada,Baja,Bajo,Regular,Regular,Impuntual,Bajo,Sin_deuda,Beca_Parcial,Bajo,Riesgo_moderado,Ocasional,Nula,Baja,Parcial_alta,Alto,Insuficiente,Inicio,Alto,Critico
1385,En_proceso,Previsto,Media,Media,Baja,Alta,Moderado,Intensivo,Ocasional,Moderada,Baja,Moderado,Deficiente,Deficiente,Puntual,Muy_Bajo,Sin_deuda,Credito,Muy_Bajo,Riesgo_moderado,Ocasional,Constante,Media,Parcial_alta,Moderado,Bueno,En_proceso,Bajo,Regular
1386,En_proceso,En_proceso,Media,Excelente,Alta,Baja,Consistente,Insuficiente,Ocasional,Adecuada,Constante,Bajo,Deficiente,Bueno,Puntual,Bajo,Sin_deuda,Pago_Directo,Muy_Bajo,Sostenible,Constante,Ocasional,Media,Tiempo_completo,Moderado,Insuficiente,En_proceso,Alto,Regular
1387,Previsto,Previsto,Excelente,Alta,Excelente,Excelente,Consistente,Adecuado,Minimo,Inadecuada,Frecuente,Alto,Deficiente,Deficiente,Puntual,Bajo,Con_deuda,Pago_Directo,Bajo,Vulnerable,Frecuente,Constante,Alta,Ninguna,Bajo,Excelente,Destacado,Bajo,Excelente
1388,Previsto,Previsto,Baja,Alta,Baja,Alta,Ejemplar,Limitado,Ocasional,Adecuada,Nula,Moderado,Regular,Bueno,Puntual,Muy_Bajo,Con_deuda,Financiamiento_Familiar,Bajo,Riesgo_moderado,Nula,Frecuente,Baja,Parcial_baja,Alto,Bueno,Previsto,Bajo,Regular
1389,En_proceso,En_proceso,Excelente,Excelente,Excelente,Baja,Moderado,Limitado,Frecuente,Adecuada,Nula,Moderado,Regular,Bueno,Puntual,Alto,Con_deuda,Pago_Directo,Bajo,Sostenible,Nula,Constante,Media,Ninguna,Bajo,Insuficiente,En_proceso,Alto,Regular
1390,Previsto,En_proceso,Baja,Alta,Baja,Excelente,Ejemplar,Intensivo,Ocasional,Inadecuada,Constante,Bajo,Adecuado,Bueno,Impuntual,Muy_Bajo,Sin_deuda,Pago_Directo,Muy_Bajo,Riesgo_moderado,Constante,Nula,Media,Ninguna,Alto,Excelente,Destacado,Bajo,Excelente
1391,Destacado,Destacado,Media,Alta,Media,Excelente,Ejemplar,Adecuado,Minimo,Inadecuada,Nula,Moderado,Deficiente,Deficiente,Puntual,Alto,Con_deuda,Financiamiento_Familiar,Bajo,Sostenible,Nula,Nula,Baja,Parcial_alta,Alto,Moderado,Destacado,Medio,Critico
1392,Destacado,Destacado,Media,Excelente,Alta,Media,Moderado,Adecuado,Minimo,Inadecuada,Constante,Alto,Adecuado,Deficiente,Puntual,Medio,Sin_deuda,Beca_Parcial,Bajo,Sostenible,Constante,Constante,Alta,Ninguna,Alto,Insuficiente,Previsto,Medio,Critico
1393,Inicio,Inicio,Media,Baja,Baja,Media,Moderado,Limitado,Frecuente,Inadecuada,Baja,Alto,Deficiente,Deficiente,Puntual,Bajo,Sin_deuda,Financiamiento_Familiar,Muy_Bajo,Estable,Ocasional,Nula,Baja,Tiempo_completo,Muy_alto,Insuficiente,Inicio,Alto,Critico
1394,Inicio,Inicio,Baja,Excelente,Media,Alta,Critico,Insuficiente,Frecuente,Moderada,Frecuente,Bajo,Regular,Bueno,Puntual,Medio,Con_deuda,Pago_Directo,Bajo,Riesgo_moderado,Frecuente,Constante,Alta,Parcial_alta,Moderado,Bueno,Inicio,Bajo,Excelente
1395,En_proceso,Previsto,Alta,Media,Media,Alta,Critico,Adecuado,Ocasional,Adecuada,Frecuente,Alto,Regular,Regular,Impuntual,Medio,Con_deuda,Financiamiento_Familiar,Bajo,Vulnerable,Frecuente,Nula,Baja,Parcial_baja,Alto,Insuficiente,En_proceso,Bajo,Critico
1396,Destacado,Destacado,Media,Alta,Media,Media,Consistente,Intensivo,Minimo,Inadecuada,Baja,Moderado,Adecuado,Regular,Impuntual,Muy_Bajo,Con_deuda,Pago_Directo,Bajo,Vulnerable,Ocasional,Ocasional,Baja,Parcial_baja,Bajo,Insuficiente,Previsto,Bajo,Critico
1397,Destacado,Destacado,Alta,Excelente,Excelente,Excelente,Moderado,Adecuado,Frecuente,Inadecuada,Nula,Moderado,Excesivo,Deficiente,Puntual,Bajo,Sin_deuda,Financiamiento_Familiar,Bajo,Sostenible,Nula,Constante,Media,Ninguna,Alto,Bueno,Destacado,Bajo,Critico
1398,Destacado,Previsto,Alta,Alta,Alta,Excelente,Moderado,Intensivo,Ocasional,Inadecuada,Nula,Alto,Deficiente,Deficiente,Impuntual,Bajo,Con_deuda,Beca_Parcial,Muy_Bajo,Vulnerable,Nula,Constante,Media,Tiempo_completo,Muy_alto,Excelente,Destacado,Bajo,Critico
1399,En_proceso,En_proceso,Baja,Baja,Baja,Baja,Moderado,Insuficiente,Ocasional,Adecuada,Frecuente,Moderado,Adecuado,Excelente,Puntual,Medio,Con_deuda,Beca_Parcial,Muy_Bajo,Riesgo_moderado,Frecuente,Nula,Baja,Parcial_alta,Muy_alto,Bueno,Inicio,Alto,Regular
1400,Destacado,Destacado,Excelente,Media,Alta,Excelente,Ejemplar,Intensivo,Minimo,Moderada,Baja,Bajo,Regular,Bueno,Puntual,Bajo,Sin_deuda,Pago_Directo,Bajo,Estable,Ocasional,Ocasional,Baja,Parcial_baja,Moderado,Moderado,Destacado,Bajo,Regular
1401,Previsto,Previsto,Excelente,Media,Alta,Alta,Ejemplar,Adecuado,Minimo,Inadecuada,Baja,Bajo,Adecuado,Bueno,Puntual,Bajo,Sin_deuda,Financiamiento_Familiar,Muy_Bajo,Estable,Ocasional,Constante,Media,Ninguna,Bajo,Excelente,Destacado,Bajo,Excelente
1402,Destacado,Previsto,Excelente,Alta,Excelente,Excelente,Consistente,Intensivo,Ocasional,Adecuada,Nula,Moderado,Regular,Bueno,Puntual,Bajo,Con_deuda,Beca_Total,Bajo,Vulnerable,Nula,Nula,Baja,Parcial_baja,Alto,Moderado,Destacado,Bajo,Critico
1403,Previsto,En_proceso,Alta,Alta,Alta,Media,Critico,Limitado,Constante,Adecuada,Baja,Bajo,Adecuado,Excelente,Impuntual,Bajo,Sin_deuda,Pago_Directo,Bajo,Riesgo_moderado,Ocasional,Nula,Baja,Ninguna,Muy_alto,Insuficiente,En_proceso,Alto,Critico
1404,En_proceso,En_proceso,Excelente,Excelente,Excelente,Excelente,Moderado,Adecuado,Constante,Moderada,Frecuente,Moderado,Adecuado,Bueno,Impuntual,Bajo,Con_deuda,Financiamiento_Familiar,Bajo,Vulnerable,Frecuente,Frecuente,Media,Tiempo_completo,Moderado,Excelente,Previsto,Bajo,Excelente
1405,Previsto,Previsto,Alta,Excelente,Excelente,Excelente,Moderado,Intensivo,Frecuente,Inadecuada,Nula,Alto,Excesivo,Deficiente,Puntual,Bajo,Sin_deuda,Pago_Directo,Muy_Bajo,Sostenible,Nula,Nula,Baja,Parcial_alta,Muy_alto,Bueno,Destacado,Alto,Critico
1406,Destacado,Destacado,Media,Baja,Baja,Media,Consistente,Intensivo,Minimo,Inadecuada,Nula,Bajo,Excesivo,Regular,Puntual,Medio,Sin_deuda,Financiamiento_Familiar,Bajo,Sostenible,Nula,Ocasional,Baja,Parcial_alta,Bajo,Insuficiente,Previsto,Medio,Critico
1407,Previsto,Previsto,Excelente,Media,Alta,Media,Moderado,Limitado,Ocasional,Inadecuada,Baja,Bajo,Excesivo,Regular,Impuntual,Medio,Sin_deuda,Beca_Parcial,Muy_Bajo,Riesgo_moderado,Ocasional,Frecuente,Media,Tiempo_completo,Bajo,Bueno,Previsto,Bajo,Excelente
1408,En_proceso,En_proceso,Alta,Media,Media,Media,Moderado,Limitado,Ocasional,Inadecuada,Frecuente,Alto,Adecuado,Deficiente,Impuntual,Medio,Con_deuda,Financiamiento_Familiar,Bajo,Vulnerable,Frecuente,Constante,Alta,Ninguna,Bajo,Excelente,En_proceso,Bajo,Excelente
1409,Previsto,Previsto,Baja,Baja,Baja,Media,Consistente,Adecuado,Ocasional,Inadecuada,Baja,Bajo,Excesivo,Regular,Puntual,Bajo,Sin_deuda,Pago_Directo,Bajo,Estable,Ocasional,Constante,Media,Parcial_baja,Alto,Insuficiente,En_proceso,Alto,Critico
1410,Previsto,Destacado,Excelente,Media,Alta,Media,Ejemplar,Intensivo,Ocasional,Adecuada,Baja,Bajo,Deficiente,Bueno,Puntual,Medio,Sin_deuda,Beca_Total,Bajo,Sostenible,Ocasional,Frecuente,Media,Parcial_alta,Bajo,Moderado,Previsto,Medio,Excelente
1411,En_proceso,En_proceso,Media,Media,Baja,Media,Ejemplar,Limitado,Ocasional,Inadecuada,Constante,Alto,Deficiente,Deficiente,Impuntual,Bajo,Con_deuda,Pago_Directo,Bajo,Vulnerable,Constante,Frecuente,Alta,Ninguna,Moderado,Insuficiente,En_proceso,Bajo,Critico
