id,pps_actual_20,pps_anterior_20,asistencia_teorico_pct,asistencia_laboratorio_pct,asistencia_total_pct,autoeficacia_academica,entregas_tarea_puntual,horas_de_estudio_semana,indice_procrastinacion,alimentacion,actividad_fisica,horas_pantalla_no_academica,horas_sueno,habitos_vida,puntualidad_pago,ingresos_mensual,deuda_academica,tipo_financiamiento,costo_servicio_mensual,indice_financiero,horas_deporte,horas_cultura,horas_extracurriculares,horas_trabajo_semana,estres,apoyo_social,rendimiento,riesgo_de_desercion,bienestar_estudiantil
1594,En proceso,En proceso,Baja,Media,Media,Baja,Moderado,Limitado,Mínimo,Adecuada,Baja,Alto,Adecuado,Bueno,Puntual,Medio,Sin deuda,Pago Directo,Bajo,Estable,Frecuente,Nula,Baja,Tiempo completo,Muy alto,Bueno,En proceso,Medio,Excelente
1595,Destacado,Previsto,Baja,Baja,Baja,Excelente,Crítico,Adecuado,Ocasional,Inadecuada,Nula,Moderado,Regular,Excelente,Puntual,Muy Bajo,Con deuda,Pago Directo,Bajo,Sostenible,Ocasional,Nula,Alta,Tiempo completo,Moderado,Bueno,Destacado,Alto,Excelente
1596,Previsto,Previsto,Baja,Baja,Alta,Excelente,Moderado,Limitado,Mínimo,Moderada,Baja,Moderado,Regular,Bueno,Puntual,Muy Bajo,Sin deuda,Pago Directo,Bajo,Estable,Frecuente,Frecuente,Baja,Parcial baja,Bajo,Insuficiente,Previsto,Bajo,Crítico
1597,Inicio,Inicio,Baja,Baja,Excelente,Baja,Moderado,Limitado,Ocasional,Moderada,Baja,Alto,Regular,Bueno,Impuntual,Bajo,Con deuda,Beca Parcial,Bajo,Estable,Nula,Nula,Baja,Parcial alta,Muy alto,Bueno,Previsto,Bajo,Excelente
1598,Previsto,Destacado,Baja,Media,Media,Alta,Moderado,Adecuado,Mínimo,Moderada,Nula,Moderado,Regular,Excelente,Puntual,Bajo,Sin deuda,Credito,Bajo,Estable,Constante,Frecuente,Media,Parcial baja,Muy alto,Bueno,Destacado,Alto,Regular
1599,Destacado,Previsto,Baja,Media,Media,Alta,Consistente,Adecuado,Mínimo,Inadecuada,Nula,Moderado,Adecuado,Excelente,Impuntual,Alto,Con deuda,Financiamiento Familiar,Bajo,Vulnerable,Constante,Constante,Alta,Parcial alta,Alto,Excelente,Destacado,Medio,Excelente
1600,En proceso,En proceso,Baja,Media,Alta,Media,Ejemplar,Adecuado,Mínimo,Inadecuada,Nula,Alto,Adecuado,Bueno,Puntual,Bajo,Sin deuda,Pago Directo,Bajo,Sostenible,Ocasional,Frecuente,Alta,Parcial baja,Muy alto,Moderado,En proceso,Bajo,Regular
1601,En proceso,Previsto,Baja,Baja,Media,Baja,Crítico,Limitado,Ocasional,Inadecuada,Baja,Bajo,Adecuado,Excelente,Puntual,Alto,Sin deuda,Credito,Bajo,Sostenible,Ocasional,Ocasional,Media,Ninguna,Bajo,Excelente,Inicio,Alto,Regular
1602,Previsto,En proceso,Baja,Baja,Alta,Baja,Moderado,Adecuado,Ocasional,Moderada,Frecuente,Alto,Regular,Excelente,Puntual,Bajo,Sin deuda,Beca Parcial,Bajo,Vulnerable,Nula,Ocasional,Media,Ninguna,Alto,Excelente,Previsto,Alto,Excelente
1603,Destacado,Destacado,Baja,Media,Media,Excelente,Ejemplar,Adecuado,Mínimo,Adecuada,Baja,Alto,Excesivo,Excelente,Impuntual,Alto,Con deuda,Credito,Bajo,Riesgo moderado,Nula,Frecuente,Media,Parcial baja,Moderado,Excelente,Destacado,Medio,Regular
1604,En proceso,En proceso,Baja,Baja,Excelente,Excelente,Moderado,Limitado,Mínimo,Inadecuada,Baja,Alto,Adecuado,Bueno,Impuntual,Medio,Con deuda,Pago Directo,Muy Bajo,Estable,Nula,Nula,Media,Tiempo completo,Alto,Insuficiente,Destacado,Bajo,Crítico
1605,En proceso,En proceso,Baja,Baja,Media,Excelente,Moderado,Insuficiente,Ocasional,Moderada,Nula,Alto,Excesivo,Excelente,Puntual,Medio,Sin deuda,Pago Directo,Bajo,Sostenible,Ocasional,Frecuente,Media,Tiempo completo,Bajo,Bueno,Inicio,Medio,Excelente
1606,En proceso,En proceso,Baja,Baja,Baja,Media,Moderado,Limitado,Ocasional,Moderada,Frecuente,Alto,Deficiente,Bueno,Puntual,Muy Bajo,Sin deuda,Pago Directo,Bajo,Sostenible,Constante,Ocasional,Baja,Parcial baja,Alto,Excelente,En proceso,Bajo,Regular
1607,Destacado,Destacado,Baja,Baja,Alta,Alta,Consistente,Adecuado,Mínimo,Inadecuada,Baja,Bajo,Regular,Excelente,Impuntual,Bajo,Sin deuda,Credito,Medio,Sostenible,Ocasional,Ocasional,Baja,Tiempo completo,Alto,Excelente,Previsto,Alto,Crítico
1608,Previsto,Destacado,Baja,Baja,Baja,Media,Ejemplar,Adecuado,Ocasional,Moderada,Nula,Moderado,Excesivo,Excelente,Puntual,Muy Bajo,Sin deuda,Credito,Muy Bajo,Sostenible,Constante,Constante,Baja,Parcial alta,Muy alto,Bueno,Destacado,Alto,Crítico
1609,Previsto,En proceso,Baja,Media,Excelente,Alta,Consistente,Adecuado,Ocasional,Adecuada,Baja,Moderado,Adecuado,Excelente,Puntual,Bajo,Sin deuda,Financiamiento Familiar,Bajo,Riesgo moderado,Frecuente,Frecuente,Alta,Tiempo completo,Bajo,Insuficiente,Previsto,Bajo,Regular
1610,Previsto,Previsto,Baja,Media,Media,Baja,Consistente,Adecuado,Ocasional,Adecuada,Baja,Bajo,Regular,Excelente,Impuntual,Medio,Con deuda,Credito,Bajo,Vulnerable,Ocasional,Constante,Alta,Ninguna,Alto,Excelente,Destacado,Alto,Excelente
1611,Destacado,Destacado,Baja,Media,Media,Excelente,Consistente,Adecuado,Mínimo,Inadecuada,Nula,Alto,Adecuado,Excelente,Impuntual,Medio,Sin deuda,Financiamiento Familiar,Muy Bajo,Riesgo moderado,Nula,Ocasional,Alta,Ninguna,Alto,Insuficiente,En proceso,Medio,Crítico
1612,Destacado,Inicio,Baja,Media,Baja,Excelente,Ejemplar,Adecuado,Mínimo,Inadecuada,Nula,Bajo,Deficiente,Excelente,Puntual,Muy Bajo,Con deuda,Credito,Bajo,Sostenible,Nula,Ocasional,Media,Parcial baja,Muy alto,Moderado,Inicio,Medio,Crítico
1613,Inicio,Inicio,Baja,Baja,Excelente,Baja,Moderado,Insuficiente,Ocasional,Adecuada,Baja,Bajo,Excesivo,Excelente,Puntual,Bajo,Sin deuda,Beca Total,Muy Bajo,Vulnerable,Nula,Constante,Alta,Ninguna,Moderado,Insuficiente,Inicio,Medio,Excelente
1614,En proceso,Previsto,Baja,Baja,Media,Alta,Moderado,Adecuado,Mínimo,Inadecuada,Baja,Moderado,Regular,Excelente,Puntual,Bajo,Sin deuda,Financiamiento Familiar,Muy Bajo,Vulnerable,Frecuente,Constante,Media,Tiempo completo,Moderado,Insuficiente,Inicio,Alto,Crítico
1615,Inicio,Inicio,Baja,Alta,Excelente,Baja,Moderado,Insuficiente,Ocasional,Inadecuada,Baja,Bajo,Regular,Excelente,Puntual,Muy Bajo,Sin deuda,Credito,Bajo,Estable,Ocasional,Constante,Media,Tiempo completo,Alto,Bueno,En proceso,Medio,Excelente
1616,En proceso,En proceso,Baja,Media,Alta,Media,Moderado,Limitado,Ocasional,Inadecuada,Baja,Bajo,Regular,Excelente,Puntual,Bajo,Sin deuda,Beca Total,Bajo,Sostenible,Constante,Constante,Media,Parcial alta,Muy alto,Excelente,Previsto,Bajo,Excelente
1617,En proceso,En proceso,Baja,Baja,Media,Baja,Crítico,Adecuado,Frecuente,Moderada,Frecuente,Alto,Adecuado,Bueno,Puntual,Medio,Sin deuda,Financiamiento Familiar,Muy Bajo,Riesgo moderado,Nula,Constante,Media,Ninguna,Alto,Insuficiente,En proceso,Alto,Excelente
1618,En proceso,En proceso,Baja,Media,Excelente,Baja,Moderado,Adecuado,Ocasional,Moderada,Nula,Moderado,Regular,Excelente,Impuntual,Muy Bajo,Con deuda,Credito,Bajo,Vulnerable,Nula,Nula,Baja,Tiempo completo,Alto,Bueno,Inicio,Medio,Crítico
1619,En proceso,En proceso,Baja,Baja,Media,Alta,Moderado,Limitado,Ocasional,Inadecuada,Frecuente,Moderado,Adecuado,Excelente,Puntual,Medio,Sin deuda,Financiamiento Familiar,Bajo,Riesgo moderado,Frecuente,Nula,Alta,Parcial baja,Alto,Excelente,Destacado,Medio,Regular
1620,En proceso,En proceso,Baja,Media,Baja,Baja,Crítico,Insuficiente,Frecuente,Moderada,Nula,Alto,Adecuado,Excelente,Puntual,Bajo,Sin deuda,Credito,Muy Bajo,Estable,Constante,Frecuente,Media,Parcial baja,Bajo,Excelente,Inicio,Alto,Crítico
1621,En proceso,Previsto,Baja,Baja,Baja,Alta,Moderado,Limitado,Ocasional,Adecuada,Baja,Moderado,Excesivo,Excelente,Puntual,Medio,Sin deuda,Financiamiento Familiar,Muy Bajo,Estable,Ocasional,Nula,Alta,Parcial baja,Alto,Insuficiente,Destacado,Alto,Regular
1622,Previsto,En proceso,Baja,Baja,Alta,Excelente,Consistente,Limitado,Mínimo,Adecuada,Baja,Bajo,Excesivo,Excelente,Puntual,Muy Bajo,Con deuda,Pago Directo,Muy Bajo,Estable,Ocasional,Frecuente,Alta,Tiempo completo,Bajo,Bueno,Destacado,Bajo,Regular
1623,Previsto,Previsto,Baja,Media,Baja,Excelente,Consistente,Adecuado,Mínimo,Inadecuada,Nula,Alto,Excesivo,Excelente,Impuntual,Medio,Sin deuda,Financiamiento Familiar,Bajo,Riesgo moderado,Ocasional,Frecuente,Baja,Tiempo completo,Muy alto,Excelente,En proceso,Alto,Crítico
1624,Previsto,En proceso,Baja,Baja,Baja,Alta,Moderado,Limitado,Mínimo,Inadecuada,Nula,Moderado,Adecuado,Excelente,Puntual,Muy Bajo,Sin deuda,Financiamiento Familiar,Bajo,Estable,Nula,Ocasional,Baja,Tiempo completo,Alto,Excelente,Inicio,Bajo,Excelente
1625,En proceso,En proceso,Baja,Media,Excelente,Excelente,Consistente,Limitado,Ocasional,Inadecuada,Baja,Bajo,Adecuado,Excelente,Puntual,Bajo,Sin deuda,Pago Directo,Muy Bajo,Riesgo moderado,Nula,Constante,Baja,Parcial baja,Moderado,Moderado,Previsto,Bajo,Excelente
1626,Destacado,Destacado,Baja,Baja,Excelente,Excelente,Consistente,Adecuado,Mínimo,Inadecuada,Frecuente,Moderado,Excesivo,Excelente,Puntual,Muy Bajo,Sin deuda,Credito,Bajo,Riesgo moderado,Ocasional,Ocasional,Media,Parcial alta,Moderado,Moderado,Previsto,Alto,Crítico
1627,Destacado,Destacado,Baja,Media,Excelente,Baja,Moderado,Adecuado,Mínimo,Adecuada,Nula,Bajo,Excesivo,Excelente,Puntual,Medio,Sin deuda,Beca Parcial,Bajo,Vulnerable,Frecuente,Ocasional,Media,Tiempo completo,Muy alto,Bueno,Previsto,Bajo,Excelente
1628,Destacado,Previsto,Baja,Baja,Baja,Baja,Consistente,Adecuado,Mínimo,Moderada,Nula,Alto,Adecuado,Bueno,Puntual,Medio,Sin deuda,Credito,Bajo,Vulnerable,Nula,Nula,Alta,Ninguna,Bajo,Moderado,En proceso,Medio,Excelente
1629,En proceso,En proceso,Baja,Media,Baja,Media,Moderado,Limitado,Ocasional,Moderada,Baja,Alto,Excesivo,Excelente,Puntual,Muy Bajo,Sin deuda,Financiamiento Familiar,Bajo,Vulnerable,Constante,Frecuente,Media,Ninguna,Moderado,Insuficiente,Previsto,Medio,Excelente
1630,Previsto,Previsto,Baja,Media,Alta,Media,Consistente,Adecuado,Mínimo,Inadecuada,Baja,Moderado,Regular,Excelente,Puntual,Muy Bajo,Con deuda,Financiamiento Familiar,Bajo,Vulnerable,Nula,Ocasional,Media,Ninguna,Bajo,Bueno,En proceso,Medio,Excelente
1631,Previsto,Previsto,Baja,Media,Alta,Media,Consistente,Adecuado,Ocasional,Inadecuada,Baja,Moderado,Deficiente,Excelente,Puntual,Bajo,Sin deuda,Beca Total,Bajo,Sostenible,Ocasional,Frecuente,Media,Ninguna,Bajo,Insuficiente,En proceso,Bajo,Crítico
1632,En proceso,Previsto,Baja,Baja,Baja,Excelente,Moderado,Limitado,Mínimo,Inadecuada,Nula,Alto,Regular,Bueno,Puntual,Muy Bajo,Con deuda,Pago Directo,Bajo,Sostenible,Nula,Frecuente,Baja,Ninguna,Bajo,Moderado,Destacado,Medio,Crítico
1633,Previsto,Previsto,Baja,Baja,Baja,Alta,Moderado,Adecuado,Mínimo,Inadecuada,Nula,Moderado,Regular,Excelente,Impuntual,Medio,Con deuda,Beca Total,Bajo,Estable,Frecuente,Constante,Alta,Parcial alta,Muy alto,Bueno,Destacado,Medio,Regular
1634,Inicio,En proceso,Baja,Baja,Baja,Media,Crítico,Limitado,Frecuente,Inadecuada,Nula,Moderado,Adecuado,Excelente,Puntual,Medio,Sin deuda,Pago Directo,Bajo,Sostenible,Frecuente,Constante,Media,Parcial alta,Alto,Bueno,Destacado,Medio,Crítico
1635,Previsto,Previsto,Baja,Baja,Baja,Baja,Consistente,Adecuado,Mínimo,Moderada,Constante,Bajo,Adecuado,Excelente,Puntual,Alto,Sin deuda,Pago Directo,Bajo,Estable,Ocasional,Frecuente,Alta,Parcial baja,Moderado,Insuficiente,Destacado,Bajo,Excelente
1636,En proceso,En proceso,Baja,Baja,Media,Baja,Moderado,Limitado,Ocasional,Adecuada,Nula,Alto,Excesivo,Excelente,Puntual,Alto,Sin deuda,Pago Directo,Bajo,Riesgo moderado,Nula,Nula,Baja,Tiempo completo,Muy alto,Insuficiente,En proceso,Bajo,Crítico
1637,En proceso,En proceso,Baja,Media,Alta,Excelente,Moderado,Limitado,Mínimo,Moderada,Baja,Moderado,Regular,Excelente,Impuntual,Medio,Sin deuda,Pago Directo,Muy Bajo,Vulnerable,Frecuente,Ocasional,Baja,Parcial baja,Moderado,Excelente,Previsto,Medio,Excelente
1638,Previsto,Previsto,Baja,Baja,Alta,Excelente,Crítico,Adecuado,Ocasional,Adecuada,Baja,Alto,Adecuado,Excelente,Puntual,Muy Bajo,Sin deuda,Beca Parcial,Muy Bajo,Sostenible,Ocasional,Nula,Baja,Ninguna,Alto,Insuficiente,En proceso,Bajo,Regular
1639,Previsto,Previsto,Baja,Media,Alta,Baja,Moderado,Adecuado,Ocasional,Inadecuada,Baja,Moderado,Excesivo,Excelente,Puntual,Bajo,Sin deuda,Pago Directo,Bajo,Riesgo moderado,Ocasional,Constante,Alta,Parcial baja,Bajo,Excelente,En proceso,Medio,Excelente
1640,En proceso,Previsto,Baja,Baja,Alta,Alta,Crítico,Limitado,Ocasional,Moderada,Baja,Alto,Adecuado,Excelente,Impuntual,Bajo,Con deuda,Credito,Bajo,Sostenible,Nula,Constante,Alta,Tiempo completo,Muy alto,Bueno,Inicio,Alto,Regular
1641,En proceso,En proceso,Baja,Baja,Alta,Baja,Consistente,Adecuado,Ocasional,Adecuada,Nula,Alto,Regular,Bueno,Puntual,Bajo,Con deuda,Pago Directo,Bajo,Sostenible,Ocasional,Ocasional,Alta,Parcial alta,Bajo,Excelente,Previsto,Alto,Excelente
1642,En proceso,En proceso,Baja,Baja,Media,Alta,Moderado,Insuficiente,Ocasional,Inadecuada,Nula,Bajo,Adecuado,Excelente,Puntual,Medio,Sin deuda,Credito,Muy Bajo,Estable,Constante,Frecuente,Media,Parcial alta,Alto,Bueno,Destacado,Medio,Regular
1643,Destacado,Destacado,Baja,Media,Alta,Alta,Ejemplar,Adecuado,Mínimo,Inadecuada,Nula,Moderado,Regular,Excelente,Puntual,Alto,Sin deuda,Credito,Muy Bajo,Estable,Ocasional,Ocasional,Baja,Parcial alta,Moderado,Insuficiente,Inicio,Bajo,Excelente
1644,Previsto,Previsto,Baja,Baja,Alta,Baja,Moderado,Limitado,Mínimo,Moderada,Nula,Bajo,Adecuado,Excelente,Impuntual,Medio,Sin deuda,Pago Directo,Bajo,Sostenible,Constante,Frecuente,Media,Parcial baja,Muy alto,Moderado,Destacado,Medio,Crítico
1645,Inicio,Inicio,Baja,Baja,Excelente,Media,Moderado,Insuficiente,Frecuente,Adecuada,Baja,Alto,Excesivo,Excelente,Impuntual,Muy Bajo,Con deuda,Beca Total,Bajo,Estable,Frecuente,Constante,Baja,Parcial alta,Muy alto,Bueno,Previsto,Bajo,Crítico
1646,Previsto,Destacado,Baja,Media,Excelente,Alta,Ejemplar,Adecuado,Mínimo,Adecuada,Nula,Alto,Regular,Bueno,Puntual,Bajo,Con deuda,Beca Parcial,Bajo,Riesgo moderado,Ocasional,Nula,Alta,Tiempo completo,Alto,Bueno,Inicio,Medio,Crítico
1647,En proceso,En proceso,Baja,Baja,Excelente,Media,Moderado,Adecuado,Ocasional,Inadecuada,Nula,Moderado,Adecuado,Excelente,Puntual,Medio,Sin deuda,Financiamiento Familiar,Bajo,Sostenible,Ocasional,Nula,Baja,Parcial baja,Moderado,Bueno,Inicio,Alto,Excelente
1648,Previsto,Previsto,Baja,Media,Media,Alta,Moderado,Adecuado,Mínimo,Inadecuada,Baja,Bajo,Adecuado,Excelente,Puntual,Medio,Sin deuda,Pago Directo,Bajo,Sostenible,Constante,Frecuente,Alta,Parcial alta,Alto,Bueno,Inicio,Bajo,Regular
1649,Previsto,Previsto,Baja,Baja,Excelente,Alta,Crítico,Limitado,Ocasional,Moderada,Baja,Moderado,Excesivo,Excelente,Puntual,Bajo,Sin deuda,Financiamiento Familiar,Bajo,Vulnerable,Nula,Constante,Alta,Tiempo completo,Bajo,Bueno,Destacado,Medio,Excelente
1650,Previsto,Previsto,Baja,Baja,Excelente,Alta,Consistente,Adecuado,Mínimo,Moderada,Baja,Alto,Adecuado,Bueno,Puntual,Medio,Sin deuda,Financiamiento Familiar,Muy Bajo,Estable,Constante,Constante,Media,Ninguna,Muy alto,Insuficiente,Destacado,Medio,Regular
1651,En proceso,En proceso,Baja,Media,Excelente,Media,Moderado,Adecuado,Ocasional,Inadecuada,Baja,Alto,Adecuado,Bueno,Puntual,Medio,Sin deuda,Pago Directo,Bajo,Vulnerable,Constante,Nula,Media,Parcial baja,Alto,Bueno,Inicio,Alto,Regular
1652,En proceso,En proceso,Baja,Baja,Baja,Media,Moderado,Limitado,Ocasional,Moderada,Baja,Moderado,Regular,Excelente,Impuntual,Bajo,Con deuda,Beca Parcial,Bajo,Riesgo moderado,Ocasional,Frecuente,Alta,Ninguna,Muy alto,Insuficiente,Previsto,Bajo,Excelente
1653,Inicio,Inicio,Baja,Baja,Media,Excelente,Moderado,Insuficiente,Ocasional,Moderada,Nula,Moderado,Adecuado,Excelente,Puntual,Muy Bajo,Sin deuda,Financiamiento Familiar,Bajo,Riesgo moderado,Frecuente,Constante,Media,Parcial baja,Alto,Excelente,Previsto,Alto,Regular
1654,Inicio,Inicio,Baja,Media,Excelente,Media,Moderado,Insuficiente,Ocasional,Inadecuada,Baja,Moderado,Regular,Excelente,Puntual,Medio,Sin deuda,Pago Directo,Bajo,Estable,Frecuente,Constante,Baja,Tiempo completo,Alto,Bueno,Inicio,Alto,Regular
1655,En proceso,En proceso,Baja,Media,Baja,Excelente,Crítico,Limitado,Ocasional,Adecuada,Baja,Alto,Adecuado,Bueno,Impuntual,Medio,Sin deuda,Financiamiento Familiar,Bajo,Riesgo moderado,Ocasional,Ocasional,Media,Parcial alta,Bajo,Insuficiente,Previsto,Alto,Excelente
1656,Previsto,Previsto,Baja,Baja,Baja,Alta,Moderado,Adecuado,Mínimo,Inadecuada,Nula,Bajo,Excesivo,Excelente,Impuntual,Muy Bajo,Con deuda,Financiamiento Familiar,Bajo,Vulnerable,Nula,Ocasional,Baja,Tiempo completo,Alto,Excelente,Previsto,Alto,Excelente
1657,Previsto,Previsto,Baja,Baja,Baja,Media,Moderado,Adecuado,Mínimo,Inadecuada,Nula,Alto,Adecuado,Excelente,Puntual,Medio,Sin deuda,Beca Total,Bajo,Estable,Ocasional,Frecuente,Baja,Parcial baja,Bajo,Bueno,Previsto,Alto,Regular
1658,Inicio,Inicio,Baja,Baja,Baja,Media,Moderado,Insuficiente,Ocasional,Adecuada,Baja,Moderado,Adecuado,Excelente,Puntual,Medio,Sin deuda,Beca Total,Bajo,Riesgo moderado,Ocasional,Nula,Alta,Parcial alta,Muy alto,Excelente,Destacado,Medio,Regular
1659,Previsto,Previsto,Baja,Alta,Baja,Media,Moderado,Adecuado,Mínimo,Moderada,Baja,Alto,Adecuado,Excelente,Impuntual,Medio,Sin deuda,Beca Parcial,Muy Bajo,Riesgo moderado,Nula,Frecuente,Baja,Ninguna,Muy alto,Bueno,Inicio,Bajo,Regular
1660,Inicio,En proceso,Baja,Baja,Excelente,Media,Moderado,Limitado,Ocasional,Moderada,Baja,Alto,Deficiente,Bueno,Puntual,Muy Bajo,Con deuda,Credito,Muy Bajo,Vulnerable,Frecuente,Nula,Alta,Parcial alta,Muy alto,Bueno,En proceso,Medio,Regular
1661,En proceso,En proceso,Baja,Baja,Baja,Media,Moderado,Limitado,Mínimo,Inadecuada,Nula,Moderado,Excesivo,Excelente,Puntual,Alto,Sin deuda,Beca Parcial,Bajo,Estable,Frecuente,Constante,Media,Parcial alta,Moderado,Excelente,Previsto,Alto,Crítico
1662,Inicio,Inicio,Baja,Media,Excelente,Baja,Crítico,Insuficiente,Ocasional,Moderada,Nula,Alto,Regular,Bueno,Puntual,Muy Bajo,Sin deuda,Financiamiento Familiar,Bajo,Estable,Frecuente,Constante,Baja,Parcial baja,Moderado,Moderado,Destacado,Alto,Regular
1663,En proceso,En proceso,Baja,Alta,Media,Alta,Moderado,Adecuado,Ocasional,Moderada,Baja,Alto,Regular,Bueno,Puntual,Medio,Sin deuda,Beca Parcial,Bajo,Vulnerable,Nula,Nula,Alta,Tiempo completo,Moderado,Excelente,Previsto,Alto,Regular
1664,En proceso,En proceso,Baja,Baja,Baja,Baja,Moderado,Limitado,Ocasional,Inadecuada,Nula,Moderado,Regular,Excelente,Impuntual,Medio,Sin deuda,Pago Directo,Muy Bajo,Riesgo moderado,Frecuente,Nula,Baja,Ninguna,Alto,Excelente,Inicio,Bajo,Regular
1665,En proceso,En proceso,Baja,Media,Media,Excelente,Crítico,Limitado,Ocasional,Adecuada,Baja,Alto,Adecuado,Excelente,Impuntual,Bajo,Con deuda,Pago Directo,Bajo,Sostenible,Frecuente,Nula,Alta,Parcial alta,Moderado,Excelente,Inicio,Medio,Regular
1666,En proceso,En proceso,Baja,Baja,Alta,Media,Moderado,Adecuado,Ocasional,Inadecuada,Baja,Alto,Regular,Bueno,Impuntual,Bajo,Sin deuda,Credito,Muy Bajo,Estable,Frecuente,Constante,Media,Parcial baja,Bajo,Moderado,En proceso,Bajo,Crítico
1667,Inicio,Inicio,Baja,Baja,Media,Excelente,Crítico,Insuficiente,Frecuente,Moderada,Nula,Moderado,Adecuado,Excelente,Impuntual,Medio,Con deuda,Financiamiento Familiar,Bajo,Estable,Ocasional,Constante,Baja,Tiempo completo,Bajo,Moderado,Inicio,Alto,Regular
1668,Previsto,En proceso,Baja,Alta,Media,Baja,Ejemplar,Adecuado,Mínimo,Inadecuada,Baja,Bajo,Regular,Excelente,Puntual,Medio,Sin deuda,Pago Directo,Bajo,Estable,Frecuente,Constante,Media,Tiempo completo,Alto,Moderado,Destacado,Medio,Regular
1669,Previsto,Previsto,Baja,Baja,Media,Alta,Moderado,Limitado,Mínimo,Inadecuada,Baja,Moderado,Adecuado,Excelente,Puntual,Bajo,Sin deuda,Financiamiento Familiar,Bajo,Sostenible,Constante,Ocasional,Media,Parcial baja,Moderado,Bueno,En proceso,Medio,Excelente
1670,Destacado,Destacado,Baja,Baja,Alta,Media,Consistente,Adecuado,Mínimo,Inadecuada,Baja,Moderado,Adecuado,Excelente,Puntual,Muy Bajo,Sin deuda,Pago Directo,Bajo,Estable,Frecuente,Nula,Baja,Parcial baja,Moderado,Bueno,En proceso,Bajo,Regular
1671,Inicio,En proceso,Baja,Baja,Media,Excelente,Crítico,Adecuado,Ocasional,Adecuada,Baja,Moderado,Regular,Excelente,Impuntual,Muy Bajo,Con deuda,Beca Parcial,Bajo,Estable,Constante,Nula,Baja,Ninguna,Moderado,Bueno,En proceso,Alto,Crítico
1672,En proceso,Inicio,Baja,Media,Excelente,Media,Crítico,Limitado,Ocasional,Inadecuada,Baja,Bajo,Adecuado,Excelente,Puntual,Muy Bajo,Con deuda,Pago Directo,Muy Bajo,Riesgo moderado,Constante,Nula,Alta,Parcial alta,Muy alto,Insuficiente,En proceso,Medio,Excelente
1673,En proceso,Inicio,Baja,Media,Excelente,Excelente,Moderado,Adecuado,Ocasional,Adecuada,Frecuente,Moderado,Regular,Excelente,Puntual,Alto,Sin deuda,Financiamiento Familiar,Bajo,Vulnerable,Frecuente,Frecuente,Alta,Parcial baja,Muy alto,Moderado,Inicio,Medio,Crítico
1674,Previsto,Previsto,Baja,Media,Media,Alta,Moderado,Limitado,Mínimo,Moderada,Baja,Alto,Adecuado,Bueno,Puntual,Medio,Sin deuda,Beca Total,Bajo,Vulnerable,Frecuente,Frecuente,Media,Tiempo completo,Moderado,Insuficiente,En proceso,Bajo,Excelente
1675,Previsto,Previsto,Baja,Baja,Alta,Excelente,Moderado,Adecuado,Ocasional,Inadecuada,Baja,Moderado,Adecuado,Excelente,Puntual,Alto,Sin deuda,Pago Directo,Bajo,Vulnerable,Nula,Nula,Media,Parcial baja,Bajo,Moderado,Destacado,Alto,Crítico
1676,Previsto,Previsto,Baja,Baja,Alta,Alta,Consistente,Adecuado,Mínimo,Moderada,Baja,Moderado,Adecuado,Excelente,Puntual,Muy Bajo,Con deuda,Pago Directo,Bajo,Estable,Ocasional,Nula,Media,Ninguna,Moderado,Excelente,Inicio,Medio,Crítico
1677,En proceso,En proceso,Baja,Baja,Excelente,Baja,Moderado,Adecuado,Ocasional,Inadecuada,Nula,Alto,Regular,Excelente,Puntual,Medio,Sin deuda,Credito,Bajo,Vulnerable,Constante,Frecuente,Alta,Tiempo completo,Bajo,Excelente,Inicio,Medio,Excelente
1678,Previsto,Previsto,Baja,Baja,Baja,Media,Consistente,Adecuado,Mínimo,Inadecuada,Baja,Moderado,Adecuado,Excelente,Puntual,Muy Bajo,Sin deuda,Pago Directo,Bajo,Vulnerable,Ocasional,Ocasional,Alta,Parcial baja,Bajo,Insuficiente,Inicio,Bajo,Regular
1679,Inicio,Inicio,Baja,Baja,Excelente,Media,Crítico,Insuficiente,Frecuente,Inadecuada,Baja,Alto,Adecuado,Excelente,Puntual,Medio,Sin deuda,Beca Parcial,Bajo,Riesgo moderado,Frecuente,Frecuente,Baja,Parcial baja,Bajo,Excelente,Inicio,Alto,Excelente
1680,En proceso,En proceso,Baja,Baja,Alta,Baja,Crítico,Insuficiente,Frecuente,Moderada,Baja,Moderado,Excesivo,Excelente,Puntual,Bajo,Sin deuda,Financiamiento Familiar,Bajo,Sostenible,Constante,Ocasional,Baja,Parcial alta,Alto,Insuficiente,Previsto,Alto,Regular
1681,Inicio,Inicio,Baja,Media,Baja,Media,Crítico,Insuficiente,Ocasional,Moderada,Nula,Moderado,Regular,Excelente,Puntual,Muy Bajo,Sin deuda,Beca Parcial,Bajo,Vulnerable,Constante,Nula,Alta,Parcial alta,Moderado,Bueno,Previsto,Bajo,Excelente
1682,Inicio,Inicio,Baja,Baja,Excelente,Baja,Moderado,Insuficiente,Ocasional,Moderada,Baja,Alto,Adecuado,Excelente,Impuntual,Bajo,Sin deuda,Credito,Bajo,Sostenible,Constante,Nula,Baja,Parcial baja,Muy alto,Bueno,Inicio,Medio,Crítico
